47.697,8.7103
47.693,8.6786
47.697,8.6756
47.707,8.6703
47.711,8.6706
47.712,8.6753
47.714,8.6989
47.713,8.705
47.711,8.7083
47.707,8.7097
NaN,NaN
53.602,6.8064
53.601,6.8047
53.601,6.7994
53.602,6.7967
53.602,6.7753
53.598,6.7531
53.597,6.7492
53.587,6.7256
53.585,6.7231
53.581,6.7269
53.56,6.7469
53.567,6.6906
53.571,6.6733
53.576,6.6639
53.58,6.66
53.586,6.6583
53.593,6.6586
53.599,6.6611
53.601,6.6631
53.604,6.6694
53.619,6.7475
53.619,6.7586
53.617,6.7722
53.604,6.8042
NaN,NaN
53.669,6.9394
53.666,6.8936
53.667,6.8828
53.668,6.8786
53.67,6.8764
53.672,6.8783
53.674,6.8814
53.677,6.8989
53.681,6.9436
53.687,7.0636
53.687,7.0811
53.686,7.0856
53.684,7.0883
53.682,7.0883
53.68,7.0842
NaN,NaN
53.704,7.2425
53.699,7.1586
53.7,7.1483
53.702,7.1408
53.706,7.1358
53.709,7.1372
53.711,7.1403
53.72,7.1753
53.725,7.2011
53.727,7.2986
53.727,7.3269
53.726,7.3369
53.724,7.3408
53.721,7.3469
53.718,7.3458
53.715,7.3275
53.706,7.2628
NaN,NaN
53.725,8.1911
53.709,8.1242
53.71,8.1208
53.713,8.12
53.724,8.1247
53.728,8.1292
53.731,8.1353
53.734,8.1428
53.736,8.1564
53.735,8.1731
53.733,8.1817
53.73,8.1883
53.726,8.1933
NaN,NaN
53.754,7.6222
53.744,7.6286
53.742,7.6289
53.744,7.6217
53.747,7.6078
53.749,7.5869
53.749,7.5753
53.746,7.5183
53.745,7.5142
53.743,7.5111
53.722,7.4781
53.723,7.4736
53.727,7.4692
53.733,7.4678
53.74,7.4686
53.749,7.4722
53.755,7.4789
53.757,7.4858
53.76,7.5158
53.761,7.5756
53.761,7.6097
53.76,7.615
53.759,7.6183
NaN,NaN
53.761,7.7589
53.755,7.6697
53.759,7.6647
53.762,7.6644
53.764,7.6658
53.769,7.6694
53.773,7.6744
53.778,7.6839
53.779,7.6986
53.778,7.8047
53.777,7.81
53.776,7.8128
53.773,7.8108
53.772,7.8072
NaN,NaN
53.928,8.4253
53.926,8.4222
53.928,8.4131
53.948,8.4069
53.951,8.4078
53.956,8.4117
53.963,8.4228
53.965,8.4311
53.966,8.4411
53.963,8.455
53.961,8.4572
NaN,NaN
53.961,11.459
53.959,11.451
53.961,11.429
53.962,11.424
53.968,11.393
53.969,11.389
53.975,11.377
53.977,11.376
53.982,11.373
53.989,11.374
53.992,11.375
53.997,11.379
54,11.384
54.007,11.402
54.022,11.444
54.024,11.453
54.025,11.462
54.025,11.473
54.023,11.489
54.021,11.492
54.017,11.495
54.01,11.494
53.984,11.48
53.979,11.477
53.969,11.47
53.967,11.468
NaN,NaN
54.025,13.94
54.016,13.931
54.018,13.926
54.021,13.927
54.028,13.934
54.027,13.939
NaN,NaN
54.041,8.6956
54.04,8.6919
54.041,8.6817
54.045,8.6767
54.049,8.6731
54.064,8.6661
54.073,8.6675
54.076,8.6689
54.078,8.6714
54.081,8.6781
54.084,8.6906
54.082,8.6933
54.059,8.7
54.044,8.6975
NaN,NaN
54.061,11.544
54.049,11.511
54.052,11.511
54.061,11.515
54.077,11.529
54.082,11.536
54.095,11.556
54.096,11.559
54.105,11.612
54.075,11.568
NaN,NaN
54.065,14.001
53.999,14.105
53.948,14.181
53.945,14.187
53.932,14.214
53.929,14.226
53.9,14.216
53.869,14.219
53.875,14.196
53.875,14.191
53.873,14.082
53.872,14.045
53.87,14.038
53.865,14.029
53.854,14.008
53.85,13.992
53.844,13.949
53.839,13.893
53.841,13.877
53.851,13.827
53.854,13.823
53.858,13.825
53.867,13.833
53.87,13.836
53.871,13.839
53.878,13.872
53.897,13.929
53.915,13.94
53.941,13.958
53.963,13.982
53.949,14.013
53.943,14.031
53.942,14.049
53.985,14.056
54.005,14.048
54.014,14.014
54.026,14.008
54.04,13.998
54.057,13.98
54.061,13.954
54.063,13.93
54.055,13.919
54.036,13.926
54.027,13.912
54.014,13.903
54.01,13.898
53.999,13.861
54,13.857
54.037,13.823
54.072,13.809
54.098,13.817
54.111,13.804
54.14,13.76
54.142,13.759
54.15,13.756
54.157,13.758
54.16,13.759
54.164,13.764
54.168,13.77
54.171,13.781
54.171,13.801
54.169,13.813
54.165,13.818
54.162,13.819
54.155,13.823
54.143,13.826
54.138,13.828
54.134,13.832
54.107,13.866
54.09,13.892
54.082,13.921
54.077,13.938
54.073,13.965
NaN,NaN
54.381,10.979
54.382,10.995
54.38,11.018
54.379,11.017
54.377,11.013
54.377,11.003
54.378,10.986
NaN,NaN
54.417,12.73
54.416,12.689
54.418,12.686
54.425,12.697
54.428,12.703
54.428,12.707
54.423,12.727
54.419,12.732
NaN,NaN
54.462,8.8931
54.462,8.8375
54.463,8.8269
54.465,8.8194
54.469,8.8147
54.472,8.8142
54.498,8.8142
54.501,8.815
54.503,8.8169
54.524,8.8622
54.525,8.8658
54.525,8.9214
54.523,8.9425
54.519,8.9606
54.509,8.9547
54.474,8.925
54.468,8.9178
54.466,8.9147
54.464,8.9069
NaN,NaN
54.407,11.313
54.407,11.139
54.407,11.124
54.439,11.021
54.446,11.01
54.448,11.008
54.454,11.006
54.462,11.006
54.477,11.011
54.491,11.019
54.501,11.026
54.508,11.032
54.518,11.044
54.534,11.065
54.535,11.069
54.52,11.184
54.505,11.229
54.501,11.235
54.496,11.243
54.493,11.245
54.459,11.274
54.426,11.301
54.422,11.304
54.41,11.312
NaN,NaN
54.494,8.6628
54.491,8.6328
54.493,8.6164
54.494,8.6125
54.496,8.6103
54.509,8.5978
54.516,8.5919
54.525,8.5903
54.528,8.5911
54.53,8.5931
54.533,8.5997
54.546,8.6422
54.554,8.6914
54.554,8.7028
54.552,8.7108
54.549,8.7111
54.532,8.7097
54.53,8.7083
54.511,8.6919
54.505,8.6856
54.501,8.6803
54.496,8.6711
NaN,NaN
54.489,13.074
54.465,13.063
54.469,13.061
54.476,13.06
54.486,13.061
54.5,13.064
54.591,13.097
54.597,13.104
54.6,13.11
54.603,13.117
54.604,13.137
54.604,13.147
54.603,13.151
54.601,13.154
54.598,13.155
54.584,13.158
54.581,13.158
54.534,13.111
54.531,13.109
NaN,NaN
54.639,13.383
54.607,13.391
54.589,13.407
54.578,13.433
54.573,13.456
54.575,13.482
54.577,13.516
54.585,13.593
54.586,13.618
54.586,13.634
54.585,13.639
54.583,13.647
54.569,13.672
54.565,13.677
54.563,13.678
54.542,13.679
54.532,13.678
54.526,13.675
54.522,13.67
54.521,13.667
54.516,13.647
54.513,13.641
54.486,13.591
54.483,13.585
54.478,13.581
54.472,13.578
54.462,13.576
54.46,13.577
54.454,13.578
54.442,13.584
54.404,13.617
54.402,13.621
54.401,13.631
54.401,13.646
54.402,13.667
54.401,13.676
54.388,13.702
54.384,13.707
54.378,13.714
54.355,13.731
54.331,13.744
54.276,13.731
54.274,13.727
54.272,13.715
54.272,13.711
54.281,13.696
54.283,13.694
54.284,13.696
54.297,13.711
54.321,13.713
54.324,13.712
54.348,13.689
54.349,13.684
54.343,13.508
54.342,13.504
54.328,13.469
54.275,13.359
54.273,13.357
54.27,13.355
54.26,13.357
54.265,13.403
54.265,13.408
54.265,13.413
54.261,13.42
54.259,13.422
54.252,13.426
54.244,13.429
54.238,13.429
54.234,13.424
54.222,13.398
54.221,13.393
54.249,13.319
54.255,13.268
54.256,13.257
54.258,13.25
54.306,13.156
54.331,13.122
54.334,13.118
54.339,13.117
54.343,13.118
54.368,13.129
54.371,13.131
54.372,13.134
54.374,13.142
54.375,13.151
54.375,13.157
54.373,13.201
54.37,13.217
54.369,13.223
54.372,13.236
54.379,13.261
54.38,13.265
54.383,13.267
54.411,13.239
54.428,13.208
54.434,13.165
54.465,13.229
54.486,13.232
54.513,13.167
54.546,13.147
54.552,13.231
54.551,13.256
54.55,13.304
54.566,13.338
54.58,13.367
54.558,13.378
54.542,13.395
54.522,13.42
54.489,13.447
54.484,13.484
54.493,13.503
54.513,13.517
54.55,13.503
54.551,13.459
54.57,13.426
54.578,13.384
54.61,13.375
54.604,13.355
54.583,13.33
54.573,13.311
54.565,13.286
54.564,13.282
54.558,13.251
54.558,13.246
54.559,13.245
54.634,13.225
54.64,13.225
54.643,13.226
54.648,13.231
54.657,13.245
54.667,13.263
54.671,13.279
54.673,13.292
54.679,13.364
54.681,13.384
54.683,13.424
54.682,13.43
54.68,13.438
54.676,13.443
54.673,13.444
54.671,13.442
54.66,13.429
54.657,13.422
54.652,13.397
54.649,13.391
54.645,13.386
NaN,NaN
54.613,8.3644
54.613,8.3536
54.614,8.3489
54.617,8.3422
54.624,8.3319
54.659,8.2981
54.663,8.295
54.667,8.2944
54.672,8.2967
54.687,8.3075
54.691,8.3119
54.708,8.3428
54.711,8.3497
54.712,8.3539
54.711,8.3581
54.628,8.4
54.614,8.3681
NaN,NaN
54.685,8.5678
54.684,8.5636
54.686,8.4883
54.687,8.4783
54.705,8.4025
54.708,8.3969
54.714,8.3969
54.729,8.4064
54.736,8.4133
54.742,8.4258
54.748,8.4447
54.752,8.4617
54.755,8.5386
54.754,8.5511
54.75,8.5697
54.747,8.5819
54.745,8.5847
54.743,8.5869
54.721,8.5947
54.718,8.595
54.689,8.5722
NaN,NaN
54.381,10.979
54.383,10.956
54.38,10.956
54.377,10.959
54.376,10.963
54.372,10.987
54.37,11.017
54.37,11.045
54.376,11.074
54.21,11.094
54.204,11.094
54.197,11.093
54.18,11.064
54.175,11.056
54.093,10.887
54.089,10.877
54.087,10.87
54.09,10.839
54.092,10.825
54.089,10.801
54.061,10.766
54.052,10.758
54.047,10.755
54.04,10.755
54.034,10.756
54.022,10.763
54.013,10.77
54.001,10.784
53.997,10.79
53.994,10.801
53.994,10.822
53.994,10.861
53.992,10.871
53.988,10.88
53.983,10.884
53.981,10.885
53.958,10.89
53.951,10.891
53.917,10.864
53.89,10.819
53.931,10.899
53.957,10.904
53.98,10.965
53.995,11.013
54.007,11.055
54.014,11.095
54.016,11.177
54.015,11.182
54.012,11.189
54.011,11.192
53.994,11.197
53.942,11.244
53.939,11.249
53.937,11.252
53.933,11.263
53.932,11.272
53.92,11.413
53.96,11.481
53.993,11.492
53.996,11.493
54.032,11.517
54.035,11.524
54.034,11.529
54.026,11.545
54.027,11.555
54.032,11.574
54.036,11.58
54.076,11.626
54.081,11.629
54.087,11.63
54.092,11.627
54.098,11.621
54.103,11.619
54.106,11.62
54.113,11.627
54.123,11.639
54.15,11.676
54.153,11.683
54.155,11.691
54.156,11.7
54.156,11.747
54.173,11.986
54.191,12.13
54.287,12.327
54.298,12.344
54.309,12.356
54.391,12.437
54.444,12.481
54.474,12.527
54.459,12.541
54.449,12.639
54.446,12.66
54.445,12.681
54.442,12.803
54.443,12.893
54.441,12.909
54.434,12.92
54.43,12.924
54.427,12.924
54.424,12.923
54.422,12.921
54.42,12.918
54.412,12.881
54.413,12.758
54.423,12.729
54.43,12.713
54.43,12.695
54.42,12.676
54.409,12.665
54.414,12.643
54.396,12.466
54.394,12.462
54.372,12.426
54.307,12.367
54.305,12.365
54.301,12.364
54.265,12.37
54.263,12.372
54.257,12.386
54.25,12.404
54.248,12.413
54.247,12.445
54.249,12.453
54.251,12.456
54.252,12.452
54.254,12.436
54.256,12.427
54.261,12.418
54.265,12.414
54.271,12.413
54.277,12.416
54.285,12.421
54.292,12.427
54.33,12.477
54.334,12.483
54.361,12.55
54.368,12.582
54.373,12.625
54.376,12.683
54.372,12.765
54.4,13.024
54.28,13.114
54.275,13.118
54.271,13.129
54.252,13.212
54.237,13.282
54.233,13.288
54.174,13.379
54.098,13.453
54.096,13.456
54.089,13.48
54.086,13.494
54.086,13.5
54.117,13.48
54.12,13.481
54.124,13.496
54.171,13.707
54.171,13.712
54.17,13.718
54.11,13.789
54.087,13.8
54.081,13.798
54.05,13.786
53.986,13.83
53.905,13.867
53.903,13.864
53.876,13.821
53.861,13.807
53.858,13.806
53.855,13.807
53.845,13.813
53.775,13.959
53.701,14.224
53.697,14.247
53.698,14.265
53.699,14.276
53.556,14.31
53.339,14.413
53.304,14.413
53.144,14.392
53.116,14.383
53.104,14.378
53.053,14.352
53.045,14.342
53.021,14.3
53.016,14.288
52.99,14.229
52.987,14.222
52.985,14.2
52.973,14.169
52.963,14.149
52.957,14.146
52.954,14.146
52.863,14.149
52.821,14.196
52.817,14.214
52.752,14.349
52.745,14.361
52.731,14.383
52.675,14.448
52.654,14.476
52.651,14.482
52.641,14.506
52.638,14.518
52.636,14.528
52.63,14.547
52.624,14.562
52.612,14.587
52.602,14.604
52.575,14.638
52.572,14.64
52.57,14.641
52.497,14.637
52.491,14.636
52.477,14.623
52.442,14.588
52.438,14.582
52.434,14.567
52.432,14.559
52.429,14.549
52.427,14.546
52.425,14.544
52.407,14.537
52.398,14.534
52.395,14.534
52.291,14.578
52.286,14.582
52.274,14.596
52.271,14.602
52.26,14.656
52.254,14.692
52.25,14.704
52.244,14.711
52.239,14.713
52.07,14.761
51.945,14.719
51.941,14.717
51.899,14.692
51.895,14.687
51.867,14.648
51.865,14.645
51.862,14.64
51.854,14.616
51.844,14.605
51.841,14.603
51.831,14.601
51.821,14.599
51.819,14.599
51.809,14.605
51.729,14.663
51.724,14.667
51.714,14.678
51.702,14.698
51.694,14.716
51.688,14.728
51.67,14.755
51.667,14.756
51.659,14.758
51.617,14.761
51.611,14.761
51.604,14.76
51.597,14.754
51.555,14.715
51.528,14.736
51.525,14.743
51.499,14.838
51.482,14.921
51.471,14.951
51.47,14.954
51.467,14.956
51.441,14.976
51.368,14.982
51.359,14.972
51.356,14.972
51.338,14.981
51.329,14.986
51.321,14.996
51.312,15.01
51.295,15.03
51.286,15.036
51.272,15.039
51.239,15.032
51.119,14.994
51.078,14.979
51.054,14.966
51.051,14.965
51.002,14.931
50.959,14.897
50.887,14.828
50.882,14.824
50.876,14.825
50.866,14.828
50.856,14.825
50.821,14.804
50.819,14.802
50.818,14.776
50.818,14.767
50.824,14.74
50.829,14.718
50.847,14.652
50.856,14.622
50.857,14.619
50.86,14.618
50.881,14.631
50.924,14.628
50.982,14.597
51.006,14.569
51.037,14.492
51.054,14.31
51.051,14.303
51.037,14.286
51.009,14.266
50.993,14.256
50.99,14.255
50.988,14.256
50.947,14.32
50.945,14.323
50.935,14.368
50.882,14.311
50.843,14.156
50.815,13.995
50.814,13.987
50.789,13.904
50.787,13.903
50.769,13.891
50.731,13.734
50.726,13.669
50.722,13.635
50.709,13.582
50.69,13.541
50.651,13.511
50.647,13.516
50.643,13.52
50.64,13.52
50.638,13.518
50.605,13.473
50.6,13.464
50.601,13.459
50.605,13.437
50.611,13.416
50.612,13.413
50.629,13.378
50.59,13.251
50.588,13.248
50.565,13.224
50.559,13.222
50.556,13.222
50.55,13.224
50.547,13.224
50.544,13.223
50.524,13.209
50.517,13.203
50.504,13.191
50.502,13.183
50.498,13.079
50.442,13.019
50.436,13.012
50.421,12.992
50.418,12.986
50.411,12.951
50.409,12.939
50.415,12.917
50.424,12.9
50.426,12.897
50.442,12.856
50.452,12.831
50.454,12.819
50.446,12.776
50.444,12.768
50.435,12.746
50.428,12.735
50.412,12.671
50.412,12.619
50.394,12.519
50.391,12.512
50.373,12.486
50.309,12.399
50.236,12.326
50.207,12.323
50.215,12.284
50.222,12.278
50.306,12.196
50.316,12.18
50.318,12.177
50.323,12.094
50.309,12.121
50.307,12.123
50.169,12.209
50.164,12.21
50.161,12.209
50.144,12.196
50.138,12.194
50.132,12.192
50.106,12.206
50.066,12.266
50.047,12.307
49.994,12.429
49.986,12.471
49.977,12.49
49.975,12.493
49.918,12.544
49.916,12.546
49.907,12.547
49.897,12.547
49.785,12.469
49.782,12.467
49.696,12.456
49.691,12.476
49.682,12.509
49.681,12.513
49.679,12.516
49.666,12.524
49.617,12.555
49.561,12.579
49.527,12.598
49.425,12.674
49.344,12.786
49.34,12.796
49.338,12.804
49.328,12.879
49.327,12.883
49.328,12.888
49.329,12.891
49.331,12.893
49.34,12.885
49.342,12.884
49.345,12.884
49.347,12.886
49.347,12.891
49.339,12.946
49.336,12.957
49.332,12.967
49.288,13.031
49.167,13.173
49.103,13.314
49.098,13.323
49.05,13.395
49.048,13.397
49.006,13.403
48.972,13.51
48.974,13.565
48.971,13.581
48.966,13.588
48.96,13.591
48.957,13.593
48.952,13.6
48.951,13.605
48.953,13.626
48.951,13.627
48.947,13.625
48.939,13.626
48.914,13.641
48.906,13.649
48.901,13.656
48.896,13.662
48.895,13.667
48.884,13.678
48.878,13.691
48.88,13.708
48.878,13.719
48.879,13.724
48.884,13.732
48.884,13.737
48.882,13.741
48.874,13.742
48.868,13.746
48.859,13.753
48.852,13.757
48.847,13.761
48.844,13.763
48.841,13.766
48.839,13.769
48.836,13.779
48.831,13.786
48.811,13.803
48.8,13.814
48.797,13.816
48.793,13.816
48.785,13.813
48.781,13.812
48.778,13.816
48.775,13.832
48.774,13.834
48.738,13.815
48.643,13.827
48.639,13.827
48.625,13.825
48.617,13.823
48.584,13.805
48.581,13.803
48.516,13.726
48.529,13.683
48.533,13.675
48.537,13.667
48.549,13.658
48.554,13.652
48.568,13.603
48.585,13.527
48.585,13.515
48.583,13.505
48.569,13.451
48.566,13.442
48.561,13.435
48.557,13.435
48.551,13.444
48.544,13.447
48.518,13.458
48.513,13.457
48.435,13.44
48.424,13.436
48.394,13.423
48.39,13.422
48.387,13.419
48.366,13.395
48.329,13.335
48.316,13.313
48.307,13.292
48.303,13.279
48.299,13.258
48.292,13.154
